FM;KD_JENIS_TRANSAKSI;FG_PENGGANTI;NOMOR_FAKTUR;MASA_PAJAK;TAHUN_PAJAK;TANGGAL_FAKTUR;NPWP;NAMA;ALAMAT_LENGKAP;JUMLAH_DPP;JUMLAH_PPN;JUMLAH_PPNBM;IS_CREDITABLE;FIELD_TAMBAHAN_1;FIELD_TAMBAHAN_2;FIELD_TAMBAHAN_3;FIELD_TAMBAHAN_4;FIELD_TAMBAHAN_5
FM;03;0;0031848342971;08;2018;13/08/2018;015686355641000;PT GRESIK JASATAMA;JL RE MARTADINATA 08 KEBUNGSON GRESIK;198411100;19841110;0;1;005;005;;;
FM;03;0;0031848342978;08;2018;13/08/2018;015686355641000;PT GRESIK JASATAMA;JL RE MARTADINATA 08 KEBUNGSON GRESIK;150659398;15065939;0;1;005;005;;;
FM;03;0;0041899244828;08;2018;31/08/2018;010611804093000;PT PELINDO HUSADA CITRA;PRAPAT KURUNG SELATAN NO.1, SURABAYA;31700000;3170000;0;1;002;002;;;
FM;03;0;0041876372252;08;2018;31/08/2018;744936618613000;BERKAH INDUSTRI MESIN ANGKAT;JL PERAK BARAT NO. 379 SURABAYA;44695834;4469583;0;1;002;002;;;
FM;03;0;0041876372251;08;2018;31/08/2018;744936618613000;PT BERKAH INDUSTRI MESIN ANGKAT;JL PERAK BARAT NO 379 SURABAYA;95208334;9520833;0;1;005;005;;;
FM;01;0;0041876372205;08;2018;21/08/2018;744936618613000;BERKAH INDUSTRI MESIN ANGKAT;JL PERAK BARAT NO. 379 RT 2 RW 3;3703000;370300;0;1;002;002;;;
FM;03;0;0031851710710;08;2018;02/08/2018;313609455901000;CV PANJI SEMESTA;JL G LEMPUYANG NO. 27 TEGAL KERTA, DENPASAR;30330000;3033000;0;1;002;002;;;
FM;01;0;0041876380053;08;2018;19/07/2018;719477416612000;PT TALLY GEMA NUSANTARA;JL YOS SUDARSO III/17 GRESIK;3717350;371735;0;1;005;005;;;
FM;03;0;0031875098615;08;2018;01/08/2018;814078887605000;PT ISAN MAKMUR ABADI;Rajawali No. 56 RT.001/015 Krembangan Selatan, Surabaya;19092000;1909200;0;1;003;003;;;
FM;03;0;0041876372164;08;2018;03/08/2018;744936618613000;PT BERKAH INDUSTRI MESIN ANGKAT;JL PERAK BARAT NO 379 SURABAYA;4946150;494615;0;1;005;005;;;
FM;01;0;0031867014805;08;2018;06/08/2018;015755176612000;PT PERUSAHAAN BONGKAR MUAT BAHTERA SETIA;JL YOS SUDARSO BLOK II GRESIK;5164500;516450;0;1;005;005;;;
FM;01;0;0041876380056;08;2018;27/07/2018;719477416612000;PT TALLY GEMA NUSANTARA;JL YOS SUDARSO III/17 GRESIK;3848450;384845;0;1;005;005;;;
FM;01;0;0041876380061;08;2018;06/08/2018;719477416612000;PT TALLY GEMA NUSANTARA;JL YOS SUDARSO III/17 GRESIK;2969700;296970;0;1;005;005;;;
FM;01;0;0031867014789;08;2018;20/07/2018;015755176612000;PT PERUSAHAAN BONGKAR MUAT BAHTERA SETIA;JL YOS SUDARSO BLOK II GRESIK;5978500;597850;0;1;005;005;;;
FM;01;0;0041847089105;08;2018;02/07/2018;011085016631000;KOP KOPERASI PELINDO III SURABAYA;JL PERAK TIMUR NO 426, PERAK UTARA, SURABAYA;8307460;830746;0;1;006;006;;;
FM;01;0;0031867014803;08;2018;26/07/2018;015755176612000;PT PERUSAHAAN BONGKAR MUAT BAHTERA SETIA;JL YOS SUDARSO BLOK II GRESIK;7387500;738750;0;1;005;005;;;
FM;01;0;0021880834875;08;2018;13/08/2018;013575832046000;PT SERASI AUTORAYA;JL MITRA SUNTER BOULEVARD BLOK C2, SUNTER JAYA, JAKARTA UTARA;7900000;790000;0;0;006;006;;;
FM;01;0;0021880834878;08;2018;13/08/2018;013575832046000;PT SERASI AUTORAYA;JL MITRA SUNTER BOULEVARD BLOK C2, SUNTER JAYA, JAKARTA UTARA;7900000;790000;0;0;006;006;;;
FM;03;0;0031895816432;08;2018;01/08/2018;018698225058000;PT Portek Indonesia;BOULEVARD ARTHA GADING A6-A & B 17 & 32;2510271745;251027175;0;1;006;006;;;
FM;03;0;0031895816433;08;2018;01/08/2018;018698225058000;PT Portek Indonesia;BOULEVARD ARTHA GADING A6-A & B 17 & 32;1882703809;188270381;0;1;006;006;;;
FM;03;1;0021885299531;08;2018;14/08/2018;801746017643000;CV FICOM ABADI SEJAHTERA;GRIYA KARYA SEDATI PERMAI BLOK AB NO 45, SEDATIGEDE, KAB SIDOARJO;2954545;295455;0;1;006;006;;;
FM;01;0;0021809707919;08;2018;13/07/2018;019227859631000;PT LIEK MOTOR;JL WALIKOTA MUSTAJAB NO 4, KETABANG, SURABAYA;694545;69455;0;0;006;006;;;
FM;01;0;0021827820195;08;2018;04/06/2018;011085016631000;KOP KOPERASI PELINDO III SURABAYA;JL PERAK TIMUR NO 426, PERAK UTARA, SURABAYA;1000000;100000;0;0;006;006;;;
FM;01;0;0021809708245;08;2018;19/07/2018;019227859631000;PT LIEK MOTOR;JL WALIKOTA MUSTAJAB NO 4, KETABANG, SURABAYA;613128;61313;0;0;006;006;;;
FM;03;0;0051829423578;08;2018;24/08/2018;022072854613000;PT PELINDO DAYA SEJAHTERA;PERAK TIMUR NO 610, PERAK UTARA, SURABAYA;209540583;20954058;0;1;006;006;;;
FM;03;0;0021885299535;08;2018;06/08/2018;801746017643000;CV FICOM ABADI SEJAHTERA;GRIYA KARYA SEDATI PERMAI BLOK AB NO 45, SEDATIGEDE, KAB SIDOARJO;15000000;1500000;0;1;006;006;;;
FM;03;0;0041875124952;08;2018;14/08/2018;010016152093000;PT WIJAYA KARYA (PERSERO) TBK;JL DI PANJAITAN KAV 9-10 JAKARTA TIMUR;95264920495;9526492049;0;1;006;006;;;
FM;03;1;0031851760246;08;2018;09/08/2018;025065988046000;PT INDO TRAKTOR UTAMA;GREEN SEDAYU BIZ PARK GS1/15-17 JL RAYA CAKUNG CILINCING JAKARTA TIMUR;263405934;26340593;0;1;006;006;;;
FM;03;1;0041882111547;08;2018;13/08/2018;026172247076000;PT MEDIASUARA SHAKTI;JL MH THAMRIN NO 11, GONDANGDIA, JAKARTA PUSAT;9090909;909091;0;1;006;006;;;
FM;03;0;0051800429786;08;2018;14/08/2018;032842163019000;PT METRA DIGITAL MEDIA;JL RS FATMAWATI NO 77-81, CIPETE UTARA, JAKARTA SELATAN;100363636;10036364;0;1;006;006;;;
FM;03;1;0031851760244;08;2018;09/08/2018;025065988046000;PT INDO TRAKTOR UTAMA;GREEN SEDAYU BIZ PARK GS1/15-17 JL RAYA CAKUNG CILINCING JAKARTA TIMUR;263405934;26340593;0;1;006;006;;;
FM;03;0;0021885299538;08;2018;12/08/2018;801746017643000;CV FICOM ABADI SEJAHTERA;GRIYA KARYA SEDATI PERMAI BLOK AB NO 45, SEDATIGEDE, KAB SIDOARJO;2954545;295455;0;1;006;006;;;
FM;03;0;0021866825608;08;2018;14/08/2018;014899595627000;PT CAHAYA AGUNG PERDANA KARYA;JL.KARANGASEM NO 5A RT 002 RW 003 BANYUWANGI;494382100;49438210;0;1;006;006;;;
FM;03;1;0021844701475;08;2018;01/08/2018;015957061054000;PT Danareksa Sekuritas;Gd.Danareksa Lt.2 Jl. Medan Merdeka Selatan No.14 Gambir Jakarta Pusat;375000000;37500000;0;1;006;006;;;
FM;03;1;0031851760249;08;2018;09/08/2018;025065988046000;PT INDO TRAKTOR UTAMA;GREEN SEDAYU BIZ PARK GS1/15-17 JL RAYA CAKUNG CILINCING JAKARTA TIMUR;263375000;26337500;0;1;006;006;;;
FM;03;1;0031851760243;08;2018;09/08/2018;025065988046000;PT INDO TRAKTOR UTAMA;GREEN SEDAYU BIZ PARK GS1/15-17 JL RAYA CAKUNG CILINCING JAKARTA TIMUR;275000000;27500000;0;1;006;006;;;
FM;03;0;0041847089243;08;2018;20/08/2018;011085016631000;KOP KOPERASI PEGAWAI PELINDO III SBY;JL PERAK TIMUR NO 426, PERAK UTARA, SURABAYA;40000000;4000000;0;0;006;006;;;
FM;03;0;0041805659917;08;2018;01/08/2018;756795506609000;PT ESA SOLUSI MANDIRI;JL A. YANI NO 88, KETINTANG, KOTA SURABAYA;13000000;1300000;0;1;006;006;;;
FM;03;0;0021849456227;08;2018;29/08/2018;734576226734000;CV GOLDEN BRICK CONSULTANT;JL. RAYA BERANGAS KM. 4 BLOK BB NO 01 RT 001 RW 001, SIGAM , KOTA BARU;66000000;6600000;0;1;007;007;;;
FM;01;0;0011893942320;08;2018;02/05/2018;018897074518000;PT. CITRA MEKAR LESTARI;JL KEMBANG JERUK NO IV/12 TLOGOSARI KULON SEMARANG;2000000;200000;0;1;013;013;;;
FM;03;0;0021835790331;08;2018;13/08/2018;317624781643000;CV IRZAH;JL PAHLAWAN I/14 RT 003 RW 009, SIDOARJO;30000000;3000000;0;1;006;006;;;
FM;03;0;0031849307768;08;2018;10/08/2018;022072854613000;PT PELINDO DAYA SEJAHTERA;JL PERAK TIMUR NO.610, PERAK UTARA , SURABAYA;60704000;6070400;0;1;007;007;;;
FM;03;1;0031897029024;08;2018;01/08/2018;017645896062000;PT MITRA INTEGRASI INFORMATIKA;JL LETJEN S. PARMAN KAV 28, JAKARTA BARAT;75000000;7500000;0;1;006;006;;;
FM;03;1;0041870794716;08;2018;14/08/2018;025045725048000;PT MAXISTAR INTERMODA INDONESIA;JL AGUNG BARAT 1 BLOK A.3, JAKARTA UTARA;2289242843;228924284;0;1;006;006;;;
FM;03;1;0031849307743;08;2018;02/08/2018;022072854613000;PT PELINDO DAYA SEJAHTERA;PERAK TIMUR NO 610, PERAK UTARA, SURABAYA;241041666;24104166;0;0;006;006;;;
FM;03;0;0051829423597;08;2018;29/08/2018;022072854613000;PT PELINDO DAYA SEJAHTERA;JL PERAK TIMUR NO.610, PERAK UTARA , SURABAYA;60704000;6070400;0;1;007;007;;;
FM;01;0;0021830324199;08;2018;27/08/2018;015804594713000;KOP KPRI PELABUHAN PANGLIMA UTAR KUMAI;Jalan Bendahara No. 248 Kab. Kotawaringin Barat;1160000;116000;0;1;008;008;;;
FM;03;0;0041888146820;08;2018;28/08/2018;020366449511000;PT BERKAH EMAS SUMBER TERANG;JL COASTER NO 9 SEMARANG;25515000;2551500;0;1;013;013;;;
FM;03;0;0031849307755;08;2018;06/08/2018;022072854613000;PT PELINDO DAYA SEJAHTERA;PERAK TIMUR NO 610, PERAK UTARA, SURABAYA;209540583;20954058;0;1;006;006;;;
FM;03;0;0021822510720;08;2018;02/08/2018;017039611503000;CV ARIFA PERSADA;JL.PERUM BPI BLOK N.14, NGALIYAN , KOTA SEMARANG;14000000;1400000;0;1;013;013;;;
FM;03;0;0031860010186;08;2018;01/08/2018;025963521643000;CV RADJA;JL MAKMUR NO 19 A RT 007 RW 004, BETRO, SIDOARJO;9350000;935000;0;0;006;006;;;
FM;01;0;0031815649339;08;2018;25/05/2018;014741706732000;PT WIRA MEGAH PROFITAMAS;JL. A. YANI KM. 10 RT.02 RW.00, SUNAGI LAKUM, BANJARMASIN;1093000;109300;0;1;008;008;;;
FM;03;0;0051810980326;08;2018;13/08/2018;018310698511000;KOP TKBM PELABUHAN TANJUNG EMAS SEMARANG;JL BORNEO NO 3 TANJUNGMAS SEMARANG;25190930;2519093;0;1;013;013;;;
FM;03;0;0041899244827;08;2018;31/08/2018;010611804093000;PT PELINDO HUSADA CITRA;JL. PRAPAT KURUNG SELATAN NO 1 SURABAYA;40900000;4090000;0;1;009;009;;;
FM;03;0;0041876372170;08;2018;06/08/2018;744936618613000;PT BERKAH INDUSTRI MESIN ANGKAT;JL. PERAK BARAT NO 379 RT 002 RW 003, PERAK UTARA, SURABAYA;31358932;3135893;0;1;008;008;;;
FM;03;0;0041851518957;08;2018;31/08/2018;317973972517000;PT DUTA PUTRA SANTIKA;JL SINAR KENCANA TIMUR NO 901 RT 3 RW 8 KOTA SEMARANG;20662400;2066240;0;1;013;013;;;
FM;03;0;0031895930433;08;2018;21/08/2018;016404592617000;PT BINA OBOR ENGININDO NUSANTARA;JL RAYA PANGLIMA SUDIRMAN NO 1 LEBO SIDOARJO;817000000;81700000;0;1;013;013;;;
FM;03;0;0021830324200;08;2018;30/08/2018;015804594713000;KOP KPRI PELABUHAN PANGLIMA UTAR;Jalan Bendahara No. 248 Kab. Kotawaringin Barat;11980000;1198000;0;1;008;008;;;
FM;03;0;0041816844674;08;2018;20/08/2018;713720407613000;PT PELINDO ENERGI LOGISTIK;JL PRAPAT KURUNG UTARA NO 58 RT 02 RW 03 SURABAYA;1500000;150000;0;1;009;009;;;
FM;03;0;0041874594206;08;2018;03/08/2018;018310698511000;KOP TKBM PELABUHAN TANJUNG EMAS SEMARANG;JL BORNEO NO 3 TANJUNGMAS SEMARANG;35422540;3542254;0;1;013;013;;;
FM;03;0;0041816844673;08;2018;20/08/2018;713720407613000;PT PELINDO ENERGI LOGISTIK;JL PRAPAT KURUNG UTARA NO 58 RT 02 RW 03 SURABAYA;13145000;1314500;0;1;009;009;;;
FM;03;0;0021890833307;08;2018;14/08/2018;841516271517000;PTNBH UNIVERSITAS DIPONEGORO;JL PROF SOEDARTO KOTA SEMARANG;74400000;7440000;0;1;013;013;;;
FM;03;0;0041816844660;08;2018;06/08/2018;713720407613000;PT PELINDO ENERGY LOGISTIK;JL PRAPAT KURUNG UTARA NO 58 SURABAYA;243446400;24344640;0;1;011;011;;;
FM;03;1;0041836395625;08;2018;27/08/2018;025683442015000;PT INDOCARE PASIFIC;JL DR SAHARJO NO 45 BLOK A NO 55 GD INFINIA PARK JAKARTA SELATAN;3237500;323750;0;0;013;013;;;
FM;01;0;0041886558442;08;2018;10/08/2018;017664129712000;CV INDOKARYA PUTRA PERSADA;JL ISKANDAR NO 33 KOTAWARINGIN TIMUR;854500;85450;0;1;011;011;;;
FM;03;0;0021841458692;08;2018;03/08/2018;032640823911000;CV KARYA PRIMA;JL. SULTAN SALAHUDIN NO 02 RT 1 MATARAM;35500000;3550000;0;1;009;009;;;
FM;01;0;0051826630953;08;2018;27/08/2018;805760485517000;CV INSAN UTAMA TEKNIK;JL KALIDUREN I NO 11 RT 1 RW 7 SRONDOL KULON KOTA SEMARANG;1000000;100000;0;1;013;013;;;
FM;03;0;0041876372254;08;2018;31/08/2018;744936618613000;PT BERKAH INDUSTRI MESIN ANGKAT;JL PERAK BARAT NO 379 SURABAYA;121020834;12102083;0;1;011;011;;;
FM;03;0;0041847121403;08;2018;14/08/2018;027736248517000;PT HARTA VERA LLYOD;JL BUKIT RAYA NO 59 NGESREP SEMARANG;15299285;1529928;0;1;013;013;;;
FM;03;0;0021843729357;08;2018;27/08/2018;313137929501000;PT GARUDA MAS TRANSINDO;JL PERINTIS KEMERDEKAAN NO 91 RT 10 RW 06 PANGGUNG KOTA TEGAL;30180000;3018000;0;1;013;013;;;
FM;03;0;0021837921071;08;2018;01/08/2018;016493785512000;PT RINENGGO RIA RAYA;JL DR WAHIDIN NO 52 RT 003 RW 008 KOTA SEMARANG;3539986780;353998678;0;1;013;013;;;
FM;03;0;0031837879942;08;2018;08/08/2018;026563569504000;PT PBM MITRA MANDIRI JAYA UTAMA;JL SENJOYO II/37-C5 BUGANGAN SEMARANG;88100000;8810000;0;1;013;013;;;
FM;07;0;0021842870836;08;2018;08/08/2018;032015174613000;PT PELINDO MARINE SERVICE;JL PRAPAT KURUNG UTARA NO 58 RT 002 RW 03 KOTA SURABAYA;4345569203;434556920;0;0;013;013;;;
FM;03;0;0041847089223;08;2018;09/08/2018;011085016631000;KOP KOPERASI PEGAWAI PT PELABUHAN INDONESIA III SURABAYA;JL PERAK TIMUR NO 426 RT 02 RW 03 PERAK UTARA SURABAYA;10000000;1000000;0;0;013;013;;;
FM;01;0;0051827561375;08;2018;16/08/2018;014970479517000;CV MITRA TUNGGAL;JL DR WAHIDIN NO 4 RT 2 RW 2 KOTA SEMARANG;7600000;760000;0;1;013;013;;;
FM;03;0;0021808388253;08;2018;08/08/2018;017534264517000;CV PRIMA AGUNG;JL CANDI LOSMEN RT 003 RW 009 KEL CANDI KOTA SEMARANG;40080000;4008000;0;0;013;013;;;
FM;03;0;0021858845990;08;2018;06/08/2018;755045846922000;CV EXCELL MITRA MANDIRI;JL BHAKTI WARGA RT 03 RW 01, KOTA KUPANG;35000000;3500000;0;1;012;012;;;
FM;03;0;0041886722729;08;2018;15/08/2018;027437011922000;PT KUPANG ENERGYBIZ INDONESIA;JL YOS SUDARSO NO. 40, KOTA KUPANG;13338000;1333800;0;1;012;012;;;
FM;03;0;0021823295246;08;2018;03/08/2018;021583034522000;ARKEYNO;JL. SIRKAYA NO.6 TAMBAKREJA, CILACAP;30637000;3063700;0;1;014;014;;;
FM;01;0;0021853739010;08;2018;09/08/2018;011489663504000;KOP PRIMKOPPEL;JL. COASTER NO. 10 PERUM PELABUHAN III, TANJUNGMAS, KOTA SEMARANG;2622000;262200;0;1;013;013;;;
FM;03;0;0041847089226;08;2018;09/08/2018;011085016631000;KOP KOPERASI PEGAWAI PT PELABUHAN INDONESIA III SURABAYA;JL PERAK TIMUR NO 426 RT 02 RW 03 PERAK UTARA SURABAYA;23100000;2310000;0;0;013;013;;;
FM;01;0;0041863390470;08;2018;31/07/2018;313334211043000;PT FLEXINDO MANDIRI UTAMA;JL GADING KIRANA UTARA BLOK E-10 NO 29 KELAPA GADING BARAT JAKARTA UTARA;4181242;418124;0;0;015;015;;;
FM;03;0;0031849307766;08;2018;10/08/2018;022072854613000;PT PELINDO DAYA SEJAHTERA;PERAK TIMUR NO 610 PERAK UTARA SURABAYA;20478000;2047800;0;1;013;013;;;
FM;01;0;0031860439734;08;2018;01/07/2018;011329059092000;PT. AKR CORPORINDO TBK;JL. PANJANG NO.5 KEBUN JERUK DKI JAKARTA RAYA-11530 JAKARTA BARAT;1020000;102000;0;1;013;013;;;
FM;01;0;0031860441384;08;2018;18/07/2018;011329059092000;PT. AKR CORPORINDO TBK;JL. PANJANG NO.5 KEBUN JERUK DKI JAKARTA RAYA-11530 JAKARTA BARAT;5055000;505500;0;1;013;013;;;
FM;01;0;0041876372219;08;2018;23/08/2018;744936618613000;PT BERKAH INDUSTRI MESIN ANGKAT;JL PERAK BARAT NO 379 RT 002 RW 003 PERAK UTARA SURABAYA;9078687;907869;0;1;015;015;;;
FM;01;0;0021858358689;08;2018;21/08/2018;017954827522000;PUTERA ZAIDA;JL. POS RONDA NO. 459 RT 03 RW 01, CILACAP;2450000;245000;0;1;014;014;;;
FM;01;0;0041874594165;08;2018;24/07/2018;018310698511000;KOP TENAGA KERJA BONGKAR MUAT PELABUHAN TANJUNG EMAS SEMARANG;JL BORNEO NO 3 TANJUNGMAS SEMARANG;8139418;813941;0;1;013;013;;;
FM;01;0;0031869917857;08;2018;30/05/2018;015563554522000;KOP. KARY. PELABUHAN CILACAP BAHARI;JL. LAUT JAWA NO.1, TAMBAKREJA, CILACAP;400000;40000;0;1;014;014;;;
FM;01;0;0021850363628;08;2018;23/08/2018;747213619612000;CV CAHYATRI ABADI;JL YOS SUDARSO BLOK IV NO 41 PULO PANCIKAN GRESIK;5680000;568000;0;1;015;015;;;
FM;01;0;0021842870851;08;2018;31/08/2018;032015174613000;PELINDO MARINE SERVICE;PRAPAT KURUNG UTARA 58 RT 002 RW 003 PERAK UTARA SURABAYA;815000;81500;0;1;015;015;;;
FM;01;0;0031869917891;08;2018;30/07/2018;015563554522000;KOP. KARY. PELABUHAN CILACAP BAHARI;JL. LAUT JAWA NO.1, TAMBAKREJA, CILACAP;400000;40000;0;1;014;014;;;
FM;01;1;0031852898934;08;2018;04/07/2018;027142082612000;INTI BAROKAH UTAMA;PERUM GIRI ASRI BLOK D-10A RT 00 RW 00, NGARGOSARI, GRESIK;6849090;684909;0;1;014;014;;;
FM;01;0;0041842016481;08;2018;02/08/2018;012557583613000;CV DUTA PRAJAKA;KALIMAS BARU II LEBAR NO 5 RT 001 RW 009 PERAK UTARA, SURABAYA;6765000;676500;0;1;015;015;;;
FM;03;0;0021833294814;08;2018;26/06/2018;018621854062000;PT EMITRACO INVESTAMA MANDIRI;RUKO ENGGANO MEGAH 7L-M-N JALAN RAYA ENGGANO RT 000 RW 000 JAKARTA UTARA;283054576;28305457;0;1;015;015;;;
FM;03;0;0021859390663;08;2018;30/08/2018;021585096522000;RISMA PUTRI MANDIRI;JL. NIAGA RT 01 RW 09, TAMBAKREJA, CILACAP;41797938;4179793;0;1;014;014;;;
FM;03;0;0041880522635;08;2018;31/08/2018;663215069093000;PT TERMINAL TELUK LAMONG;JL RAYA TAMBAK OSOWILANGON KM 12 SURABAYA;3281925556;328192555;0;1;015;015;;;
FM;03;0;0041832906456;08;2018;28/08/2018;316565373522000;KOP TENAGA KERJA BONGKAT MUAT PELABUHAN CILACAP;JL. SELAT MADURA NO. 53, TAMBAKREJA, CILACAP;141490374;14149037;0;1;014;014;;;
FM;03;0;0041880522637;08;2018;31/08/2018;663215069093000;PT TERMINAL TELUK LAMONG;JL RAYA TAMBAK OSOWILANGON KM 12 SURABAYA;2601546474;260154647;0;1;015;015;;;
FM;03;0;0021859390652;08;2018;03/08/2018;021585096522000;RISMA PUTRI MANDIRI;JL. NIAGA RT 01 RW 09, TAMBAKREJA, CILACAP;12029640;1202964;0;1;014;014;;;
FM;03;0;0021852798115;08;2018;15/08/2018;755896503617000;PT TIGA BINTANG ELECTRIC;PERUM BUMI CITRA FAJAR JL SEKAWAN AYU BLOK E NO 02 BULUSIDOKARE, KAB SIDOARJO;810000000;81000000;0;1;015;015;;;
FM;03;0;0041880522642;08;2018;31/08/2018;663215069093000;PT TERMINAL TELUK LAMONG;JL RAYA TAMBAK OSOWILANGON KM 12 SURABAYA;3497697021;349769702;0;1;015;015;;;
FM;03;0;0021876897534;08;2018;29/08/2018;762446417522000;PANEN JAYA;JL. POS RONDA NO. 23 RT 002 RW 001, DONAN, CILACAP;23800000;2380000;0;1;014;014;;;
FM;03;0;0021859390659;08;2018;20/08/2018;021585096522000;RISMA PUTRI MANDIRI;JL. NIAGA RT 01 RW 09, TAMBAKREJA, CILACAP;61043760;6104376;0;1;014;014;;;
FM;03;0;0041816844656;08;2018;06/08/2018;713720407613000;PT PELINDO ENERGI LOGISTIK;JL PRAPAT KURUNG UTARA NO 58 RT 003 RW 010 SURABAYA;446293662;44629366;0;1;015;015;;;
FM;03;1;0021822525543;08;2018;06/08/2018;020638987522000;BINA TEKNIK UTAMA;JL. KANGURU NO.01 RT 03 RW 05, MERTASINGA, CILACAP;30181500;3018150;0;1;014;014;;;
FM;03;0;0041832906455;08;2018;28/08/2018;316565373522000;KOP TENAGA KERJA BONGKAT MUAT PELABUHAN CILACAP;JL. SELAT MADURA NO. 53, TAMBAKREJA, CILACAP;135516040;13551604;0;1;014;014;;;
FM;03;0;0041847934432;08;2018;03/08/2018;015107840609000;PT SYAFI'IE NASIONAL UTAMA;JL BENDUL MERIS UTARA NO 34-36 BENDUL MERISI, SURABAYA;138700000;13870000;0;0;015;015;;;
FM;03;0;0031867148285;08;2018;03/08/2018;014410930605000;PT SURABAYA EXPRESS;JL TANJUNG PRIOK 11 W PERAK BARAT SURABAYA;12148500;1214850;0;1;015;015;;;
FM;03;0;0041832906449;08;2018;16/08/2018;316565373522000;KOP TENAGA KERJA BONGKAT MUAT PELABUHAN CILACAP;JL. SELAT MADURA NO. 53, TAMBAKREJA, CILACAP;123177093;12317709;0;1;014;014;;;
FM;03;0;0021838517092;08;2018;31/08/2018;028172260613000;PT NILAM PORT TERMINAL INDONESIA;PERAK TIMUR NO 118 RT 001 RW 005 SURABAYA;4249019531;424901953;0;1;015;015;;;
FM;03;0;0021823295247;08;2018;03/08/2018;021583034522000;ARKEYNO;JL. SIRKAYA NO.6 TAMBAKREJA, CILACAP;16299000;1629900;0;1;014;014;;;
FM;03;1;0011869673090;08;2018;01/08/2018;013158118054000;PT BUKAKA TEKNIK UTAMA TBK;JL RAYA NARONGONG-BEKASI KM 19,5 RT 03 RW 02 LIMUSNUNGGAL BOGOR;296500000;29650000;0;1;015;015;;;
FM;03;0;0051826116925;08;2018;15/08/2018;024765299615000;PT KARYA ARTHA BAROKAH;TAMAN WISMA MEDOKAN TENGAH NO 9 RT 005 RW 008 MEDOKAN AYU SURABAYA;517810700;51781070;0;1;015;015;;;
FM;03;0;0041816844680;08;2018;20/08/2018;713720407613000;PT PELINDO ENERGI LOGISTIK;JL PRAPAT KURUNG UTARA NO 58 RT 003 RW 010 SURABAYA;569677790;56967779;0;1;015;015;;;
FM;03;1;0021845700976;08;2018;01/08/2018;816651905518000;CV PETRA TEKNIK SEJAHTERA;JL TAMBAKAN RT 001 RW 007 KOTA SEMARANG;10013000;1001300;0;1;013;013;;;
FM;03;0;0021838517089;08;2018;06/08/2018;028172260613000;PT NILAM PORT TERMINAL INDONESIA;PERAK TIMUR NO 118 RT 001 RW 005 SURABAYA;3230000;323000;0;1;015;015;;;
FM;03;0;0031849307748;08;2018;01/08/2018;022072854613000;PT PELINDO DAYA SEJAHTERA;PERAK TIMUR NO 610 PERAK UTARA SURABAYA;259440000;25944000;0;1;015;015;;;
FM;03;0;0021857334510;08;2018;29/08/2018;020097358614000;CV UJUNG GALUH NUSANTARA;PALM SEMEMI BARAT BLOK 5 NO 11 RT 001 RW 004 KOTA SURABAYA;80940000;8094000;0;1;015;015;;;
FM;01;0;0021899963397;08;2018;03/05/2018;014678148625000;KOPPELINDO III PROBOLINGGO;JL. TANJUNG TEMBAGA TIMUR NO 10 MAYANGAN PROBOLINGGO;1062600;106260;0;0;016;016;;;
FM;01;0;0021876897533;08;2018;13/08/2018;762446417522000;PANEN JAYA;JL. POS RONDA NO. 23 RT 002 RW 001, DONAN, CILACAP;9000000;900000;0;1;014;014;;;
FM;03;0;0041888974127;08;2018;01/08/2018;025865676604000;PT BANGUN KARYA PERKASA JAYA;PATTIMURA PLAZA SEGI  DELAPAN C 851-852 SONOKWIJENAN SURABAYA;4836170909;483617091;0;1;015;015;;;
FM;03;0;0021866397411;08;2018;27/08/2018;665657755613000;CV SYIFA JAYA;TELUK NIBUNG TIMUR IV NO 50 C RT 004 RW 008 SURABAYA;114000000;11400000;0;1;015;015;;;
FM;01;0;0021899963398;08;2018;03/05/2018;014678148625000;KOPPELINDO III PROBOLINGGO;JL. TANJUNG TEMBAGA TIMUR NO 10 MAYANGAN PROBOLINGGO;1010940;101094;0;0;016;016;;;
FM;03;0;0031895816455;08;2018;21/08/2018;018698225058000;PORTEK INDONESIA, PT;SENTRA BISNIS ARTHA GADING JL. BOULEVARD ARTHA GADING BLOK A6-A NO.17 & A6-B NO.32 KELAPA GADING BARAT, JAKARTA UTARA;69017255;6901726;0;1;018;018;;;
FM;03;0;0051805584726;08;2018;21/08/2018;318111366613000;PT APERINDO PRIMA MANDIRI;PERAK TIMUR 426 RT 002 RW 003 SURABAYA;5285000;528500;0;1;015;015;;;
FM;03;0;0021827456182;08;2018;15/08/2018;014815872604000;CV PUSPA GUNA ARTA KARYA;JL CANDI LONTAR WETAN 2/44 LONTAR SURABAYA;19000000;1900000;0;1;015;015;;;
FM;03;0;0021840411321;08;2018;13/08/2018;012044962913000;PT BUNGA RAYA LESTARI;JL KAMBOJA NO. 26, BUGIS, SUMBAWA;2370755172;237075517;0;1;012;012;;;
FM;03;0;0021859373735;08;2018;21/08/2018;022684229627000;CV FARLY SERVICE;JL.LINGKAR KETAPANG NO.1 , BANYUWANGI;74000000;7400000;0;1;017;017;;;
FM;03;1;0051810980319;08;2018;14/08/2018;018310698511000;KOPERASI TKBM;JL. BORNEO NO 3, TANJUNGMAS, SEMARANG;37632000;3763200;0;1;018;018;;;
